# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Nov  3 17:07:58 2022
#
# User preference: *
#
# CONSTRAINT:  where (sy_snum not null
# CONSTRAINT:  and sy_pnum not null
# CONSTRAINT:  and pl_orbper not null
# CONSTRAINT:  and pl_eqt not null
# CONSTRAINT:  and sy_dist not null)
# CONSTRAINT:  order by hostname asc
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
#
pl_name,hostname,sy_snum,sy_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,sy_dist,sy_disterr1,sy_disterr2
Kepler-968 c,Kepler-968,1,3,5.70940492,0.00000954,-0.00000954,0,1.690,0.080,-0.070,0,644,,,0,290.3240000,1.4480000,-1.4350000
Kepler-969 b,Kepler-969,1,2,34.17317140,0.00007358,-0.00007358,0,2.070,0.050,-0.050,0,465,,,0,390.3540000,2.5720000,-2.5720000
Kepler-969 c,Kepler-969,1,2,1.68293460,0.00000293,-0.00000293,0,0.990,0.020,-0.050,0,1270,,,0,390.3540000,2.5720000,-2.5720000
Kepler-97 b,Kepler-97,1,2,2.58664000,,,0,1.480,0.130,-0.130,0,1328,,,0,400.9070000,3.5520000,-3.4910000
Kepler-970 b,Kepler-970,2,1,16.73652500,0.00002000,-0.00002000,0,2.609,0.265,-0.203,0,464,,,0,331.5450000,2.4355000,-2.4355000
Kepler-971 b,Kepler-971,1,1,9.59070716,0.00002320,-0.00002320,0,2.130,0.220,-0.240,0,1087,,,0,338.5220000,6.7640000,-6.5090000
Kepler-972 b,Kepler-972,1,1,7.03932553,0.00001608,-0.00001608,0,4.650,1.520,-1.100,0,1060,,,0,1198.0300000,37.3000000,-35.1500000
Kepler-973 b,Kepler-973,1,1,49.60773310,0.00012080,-0.00012080,0,1.960,0.080,-0.070,0,402,,,0,328.5200000,4.7200000,-4.5910000
Kepler-974 b,Kepler-974,1,1,4.19449651,0.00000503,-0.00000503,0,1.570,0.060,-0.290,0,577,,,0,134.3110000,0.4470000,-0.4440000
Kepler-975 b,Kepler-975,1,1,1.97034246,0.00000236,-0.00000236,0,1.480,0.060,-0.090,0,1599,,,0,426.0880000,3.5640000,-3.5640000
Kepler-976 b,Kepler-976,1,1,105.95641480,0.00046260,-0.00046260,0,3.960,0.290,-0.200,0,324,,,0,1012.4100000,34.5700000,-32.3990000
Kepler-977 b,Kepler-977,1,1,26.85328322,0.00006393,-0.00006393,0,2.620,0.170,-0.170,0,544,,,0,568.7510000,6.4120000,-6.4120000
Kepler-978 b,Kepler-978,1,1,49.62215090,0.00017100,-0.00017100,0,2.990,0.670,-0.570,0,546,,,0,682.5220000,,
Kepler-979 b,Kepler-979,1,1,8.08801350,0.00001135,-0.00001135,0,2.720,0.420,-0.230,0,792,,,0,576.5030000,7.0565000,-7.0565000
Kepler-98 b,Kepler-98,1,1,1.54168000,,,0,1.990,0.220,-0.220,0,1592,,,0,350.3150000,2.9780000,-2.9290000
Kepler-980 b,Kepler-980,1,1,11.55102504,0.00002754,-0.00002754,0,2.670,0.230,-0.450,0,845,,,0,961.4680000,16.6710000,-16.6710000
Kepler-981 b,Kepler-981,1,1,4.46975774,0.00000586,-0.00000586,0,2.310,0.300,-0.180,0,1103,,,0,878.0820000,14.1885000,-14.1885000
Kepler-982 b,Kepler-982,1,1,15.77382210,0.00004115,-0.00004115,0,2.250,0.470,-0.270,0,955,,,0,801.4790000,15.3320000,-14.7780000
Kepler-983 b,Kepler-983,1,1,60.08550820,0.00026110,-0.00026110,0,2.360,0.070,-0.180,0,485,,,0,714.4370000,,
Kepler-984 b,Kepler-984,1,1,43.03422720,0.00014790,-0.00014790,0,2.120,0.130,-0.110,0,484,,,0,460.1880000,3.2200000,-3.1760000
Kepler-985 b,Kepler-985,1,1,116.33190100,0.00138100,-0.00138100,0,2.980,0.140,-0.150,0,323,,,0,679.3610000,9.3440000,-9.0970000
Kepler-986 b,Kepler-986,1,1,56.43499380,0.00014460,-0.00014460,0,2.360,0.290,-0.190,0,465,,,0,548.3640000,5.8855000,-5.8855000
Kepler-987 b,Kepler-987,1,1,105.30331480,0.00047830,-0.00047830,0,3.260,0.160,-0.120,0,351,,,0,914.1260000,17.0010000,-16.4010000
Kepler-988 b,Kepler-988,1,1,17.76080053,0.00002728,-0.00002728,0,2.070,0.470,-0.160,0,368,,,0,304.8890000,2.6495000,-2.6495000
Kepler-989 b,Kepler-989,1,1,7.96431535,0.00000962,-0.00000962,0,2.210,0.140,-0.130,0,805,,,0,491.9780000,4.7200000,-4.6320000
Kepler-99 b,Kepler-99,2,1,4.60358000,,,0,1.480,0.080,-0.080,0,810,,,0,208.3690000,1.0420000,-1.0310000
Kepler-990 b,Kepler-990,1,2,9.91723428,0.00002468,-0.00002468,0,2.600,0.650,-0.420,0,903,,,0,802.1630000,12.3040000,-12.3040000
Kepler-990 c,Kepler-990,1,2,0.53835431,0.00000067,-0.00000067,0,1.530,0.350,-0.190,0,2386,,,0,802.1630000,12.3040000,-12.3040000
Kepler-991 b,Kepler-991,1,1,82.53425190,0.00034490,-0.00034490,0,2.540,0.130,-0.120,0,260,,,0,389.5610000,3.8510000,-3.7770000
Kepler-992 b,Kepler-992,1,1,20.16034462,0.00005016,-0.00005016,0,1.620,0.040,-0.270,0,510,,,0,259.6390000,1.0960000,-1.0870000
Kepler-993 b,Kepler-993,1,1,22.08557563,0.00004655,-0.00004655,0,2.970,0.180,-0.120,0,352,,,0,324.4230000,4.4905000,-4.4905000
Kepler-994 b,Kepler-994,1,1,1.15116651,0.00000057,-0.00000057,0,1.600,0.070,-0.270,0,957,,,0,188.1580000,0.7305000,-0.7305000
Kepler-995 b,Kepler-995,1,1,28.26731672,0.00008643,-0.00008643,0,2.700,0.190,-0.170,0,517,,,0,609.6380000,9.1200000,-8.8590000
Kepler-996 b,Kepler-996,1,1,3.77059058,0.00000806,-0.00000806,0,1.980,0.630,-0.250,0,1272,,,0,1216.5800000,28.0800000,-28.0800000
Kepler-997 b,Kepler-997,1,1,2.70730672,0.00000552,-0.00000552,0,1.360,0.330,-0.260,0,1709,,,0,467.5680000,5.7070000,-5.5740000
Kepler-998 b,Kepler-998,1,1,5.65377733,0.00001059,-0.00001059,0,2.320,0.610,-0.300,0,1020,,,0,986.3640000,15.6660000,-15.1970000
Kepler-999 b,Kepler-999,1,1,5.99185702,0.00000817,-0.00000817,0,2.340,0.650,-0.490,0,1355,,,0,545.0630000,8.1970000,-7.9620000
L 168-9 b,L 168-9,1,1,1.40150000,0.00018000,-0.00018000,0,1.390,0.090,-0.090,0,965,20,-20,0,25.1496000,0.0239000,-0.0239000
L 98-59 b,L 98-59,1,4,2.25311360,0.00000120,-0.00000150,0,0.850,0.061,-0.047,0,627,33,-36,0,10.6194000,0.0032000,-0.0032000
L 98-59 c,L 98-59,1,4,3.69067770,0.00000160,-0.00000260,0,1.385,0.095,-0.075,0,553,27,-26,0,10.6194000,0.0032000,-0.0032000
L 98-59 d,L 98-59,1,4,7.45072450,0.00000810,-0.00000460,0,1.521,0.119,-0.098,0,416,20,-20,0,10.6194000,0.0032000,-0.0032000
L 98-59 e,L 98-59,1,4,12.79600000,0.02000000,-0.01900000,0,1.560,,,0,342,20,-18,0,10.6194000,0.0032000,-0.0032000
LHS 1140 b,LHS 1140,1,2,24.73694000,0.00041000,-0.00040000,0,1.635,0.046,-0.046,0,379,4,-4,0,14.9861000,0.0153000,-0.0152000
LHS 1140 c,LHS 1140,1,2,3.77792000,0.00003000,-0.00003000,0,1.169,0.037,-0.038,0,709,8,-8,0,14.9861000,0.0153000,-0.0152000
LHS 1478 b,LHS 1478,1,1,1.94953780,0.00000400,-0.00000410,0,1.242,0.051,-0.049,0,595,10,-10,0,18.2276000,0.0110000,-0.0110000
LHS 1678 b,LHS 1678,2,2,0.86023220,0.00000680,-0.00000680,0,0.696,0.044,-0.044,0,830,,,0,19.8782000,0.0094000,-0.0094000
LHS 1678 c,LHS 1678,2,2,3.69424700,0.00000240,-0.00000210,0,0.982,0.064,-0.063,0,511,,,0,19.8782000,0.0094000,-0.0094000
LHS 1815 b,LHS 1815,1,1,3.81433000,0.00003000,-0.00003000,0,1.088,0.064,-0.064,0,617,84,-84,0,29.8424000,0.0239000,-0.0239000
LHS 3844 b,LHS 3844,1,1,0.46292913,0.00000190,-0.00000190,0,1.303,0.022,-0.022,0,805,20,-20,0,14.8846000,0.0113000,-0.0113000
LP 714-47 b,LP 714-47,1,1,4.05203700,0.00000400,-0.00000400,0,4.700,0.300,-0.300,0,700,19,-24,0,52.6160000,0.1152500,-0.1152500
LP 791-18 b,LP 791-18,1,2,0.94800500,0.00000580,-0.00000580,0,1.120,0.130,-0.130,0,650,120,-120,0,26.4927000,0.0640000,-0.0638000
LP 791-18 c,LP 791-18,1,2,4.98996300,0.00005000,-0.00005000,0,2.310,0.250,-0.250,0,370,30,-30,0,26.4927000,0.0640000,-0.0638000
LP 890-9 b,LP 890-9,1,2,2.72990250,0.00000340,-0.00000400,0,1.320,0.053,-0.027,0,396,3,-3,0,32.4298000,0.0702000,-0.0699000
LP 890-9 c,LP 890-9,1,2,8.45746300,0.00002400,-0.00002400,0,1.367,0.055,-0.039,0,272,2,-2,0,32.4298000,0.0702000,-0.0699000
LTT 1445 A b,LTT 1445 A,3,2,5.35876570,0.00000430,-0.00000420,0,1.305,0.066,-0.061,0,424,21,-21,0,6.8692900,0.0038050,-0.0038050
LTT 1445 A c,LTT 1445 A,3,2,3.12390350,0.00000340,-0.00000360,0,1.147,0.055,-0.054,0,508,25,-25,0,6.8692900,0.0038050,-0.0038050
LTT 3780 b,LTT 3780,2,2,0.76844800,0.00005500,-0.00005300,0,1.332,0.072,-0.075,0,892,44,-44,0,21.9814000,0.0403000,-0.0402000
LTT 3780 c,LTT 3780,2,2,12.25190000,0.00280000,-0.00300000,0,2.300,0.160,-0.150,0,353,18,-18,0,21.9814000,0.0403000,-0.0402000
LTT 9779 b,LTT 9779,1,1,0.79205200,0.00000930,-0.00000930,0,4.720,0.230,-0.230,0,1978,19,-19,0,80.4373000,0.3174000,-0.3150000
MASCARA-1 b,MASCARA-1,1,1,2.14878000,0.00000800,-0.00000800,0,16.814,3.363,-3.363,0,2570,50,-30,0,182.2730000,1.9630000,-1.9220000
MASCARA-4 b,MASCARA-4,2,1,2.82406000,0.00003000,-0.00003000,0,17.150,0.785,-0.448,0,2100,100,-100,0,170.6960000,0.9380000,-0.9280000
NGTS-1 b,NGTS-1,1,1,2.64729800,0.00002000,-0.00002000,0,14.908,6.837,-3.699,0,790,20,-20,0,218.1210000,1.0370000,-1.0370000
NGTS-10 b,NGTS-10,1,1,0.76689440,0.00000030,-0.00000030,0,13.507,1.311,-0.930,0,1332,49,-54,0,324.6986504,27.5222874,-27.5222874
NGTS-11 b,NGTS-11,1,1,35.45533000,0.00019000,-0.00019000,0,9.158,0.314,-0.359,0,435,34,-32,0,190.4220000,1.7770000,-1.7440000
NGTS-12 b,NGTS-12,1,1,7.53280600,0.00004800,-0.00004800,0,11.747,0.359,-0.359,0,1257,34,-34,0,446.4420000,7.7060000,-7.4530000
NGTS-13 b,NGTS-13,1,1,4.11902700,0.00002300,-0.00002300,0,12.801,0.516,-0.516,0,1605,30,-30,0,647.5950000,15.0590000,-14.4020000
NGTS-14 A b,NGTS-14 A,2,1,3.53571730,0.00000690,-0.00000690,0,4.977,0.336,-0.336,0,1143,139,-139,0,322.1480000,3.6320000,-3.5530000
NGTS-15 b,NGTS-15,1,1,3.27623000,0.00001000,-0.00001000,0,12.330,1.121,-1.121,0,1146,47,-47,0,786.4850000,10.6850000,-10.4080000
NGTS-16 b,NGTS-16,1,1,4.84532000,0.00002000,-0.00002000,0,14.572,1.457,-1.345,0,1177,59,-59,0,898.1680000,17.7010000,-17.0420000
NGTS-17 b,NGTS-17,1,1,3.24253000,0.00001000,-0.00001000,0,13.899,1.233,-1.233,0,1457,50,-50,0,1040.2800000,22.0500000,-21.1600000
NGTS-18 b,NGTS-18,1,1,3.05125000,0.00001000,-0.00001000,0,13.563,2.018,-2.018,0,1381,55,-53,0,1096.1900000,43.1100000,-40.0200000
NGTS-2 b,NGTS-2,1,1,4.51116400,0.00006100,-0.00006100,0,17.878,0.527,-0.504,0,1468,45,-42,0,356.3910000,8.2000000,-7.8450000
NGTS-20 b,NGTS-20,1,1,54.18915000,0.00015000,-0.00015000,0,11.994,0.448,-0.448,0,688,14,-13,0,382.8980000,7.4330000,-7.1590000
NGTS-21 b,NGTS-21,1,1,1.54338970,0.00000160,-0.00000160,0,14.908,0.336,-0.336,0,1357,15,-15,0,592.8910000,15.9950000,-15.1900000
NGTS-3 A b,NGTS-3 A,2,1,1.67537280,0.00000300,-0.00000300,0,16.589,4.147,-4.147,0,1434,,,0,743.9720000,10.8920000,-10.5880000
NGTS-4 b,NGTS-4,1,1,1.33735080,0.00000800,-0.00000800,0,3.180,0.260,-0.260,0,1650,400,-400,0,280.5550000,1.8220000,-1.7990000
NGTS-5 b,NGTS-5,1,1,3.35698660,0.00000260,-0.00000260,0,12.733,0.258,-0.258,0,952,24,-24,0,306.7790000,2.6010000,-2.5580000
NGTS-6 b,NGTS-6,1,1,0.88205900,0.00000080,-0.00000080,0,14.863,1.087,-1.255,0,1284,12,-12,0,308.2620000,1.4180000,-1.4070000
NGTS-8 b,NGTS-8,1,1,2.49970000,0.00001000,-0.00001000,0,12.218,0.336,-0.336,0,1345,19,-19,0,428.9760000,5.6210000,-5.4810000
NGTS-9 b,NGTS-9,1,1,4.43527000,0.00002000,-0.00002000,0,11.994,0.673,-0.673,0,1448,36,-36,0,609.1280000,15.9520000,-15.1710000
OGLE-2005-BLG-390L b,OGLE-2005-BLG-390L,1,1,3285.00000000,3285.00000000,-1095.00000000,0,2.210,,,0,50,,,0,6600.0000000,1000.0000000,-1000.0000000
OGLE-2006-BLG-109L b,OGLE-2006-BLG-109L,1,2,1788.50000000,584.00000000,-547.50000000,0,14.000,,,0,82,12,-12,0,1510.0000000,110.0000000,-120.0000000
OGLE-2006-BLG-109L c,OGLE-2006-BLG-109L,1,2,4927.50000000,3540.50000000,-1752.00000000,0,11.100,,,0,59,7,-7,0,1510.0000000,110.0000000,-120.0000000
OGLE-TR-10 b,OGLE-TR-10,1,1,3.10127800,,,0,14.011,1.569,-1.345,0,1702,54,-54,0,1344.9700000,111.6650000,-111.6650000
OGLE-TR-111 b,OGLE-TR-111,1,1,4.01444630,0.00000100,-0.00000100,0,11.422,0.291,-0.291,0,1019,20,-20,0,1068.3300000,64.7950000,-64.7950000
OGLE-TR-113 b,OGLE-TR-113,1,1,1.43247520,,,0,12.251,0.314,-0.213,0,1342,22,-22,0,566.4590000,11.4890000,-11.0500000
OGLE-TR-132 b,OGLE-TR-132,1,1,1.68986800,,,0,13.450,1.680,-1.230,0,2013,77,-108,0,2012.6200000,231.8200000,-231.8200000
OGLE-TR-182 b,OGLE-TR-182,1,1,3.97910000,0.00001000,-0.00001000,0,12.666,2.690,-0.897,0,1550,81,-81,0,2501.7500000,399.8550000,-399.8550000
OGLE-TR-211 b,OGLE-TR-211,1,1,3.67724000,0.00003000,-0.00003000,0,15.244,2.018,-1.009,0,1686,90,-55,0,1515.2600000,109.8250000,-109.8250000
OGLE-TR-56 b,OGLE-TR-56,1,1,1.21191890,,,0,15.278,1.031,-1.009,0,2212,61,-63,0,282.8391387,1.8260854,-1.8260854
OGLE2-TR-L9 b,OGLE2-TR-L9,1,1,2.48553350,0.00000070,-0.00000070,0,18.046,0.448,-0.448,0,2034,22,-22,0,1627.6300000,80.2800000,-73.2000000
Oph 11 b,Oph 11,1,1,7300000.00000000,3650000.00000000,-3650000.00000000,0,12.300,,,0,2175,175,-175,0,136.1655920,7.5282084,-7.5282084
PDS 70 b,PDS 70,1,2,43500.00000000,,,0,30.488,2.242,-1.906,0,1204,26,-27,0,113.0640000,0.5230000,-0.5190000
PH1 b,PH1,4,1,138.31700000,0.04000000,-0.02700000,0,6.180,0.170,-0.170,0,481,18,-18,0,1033.1600000,,
PH2 b,PH2,1,1,282.52550000,0.00100000,-0.00100000,0,10.120,0.560,-0.560,0,281,7,-7,0,343.8630000,3.6310000,-3.5570000
Proxima Cen b,Proxima Cen,3,1,11.18600000,0.00100000,-0.00200000,0,1.080,,,0,234,6,-14,0,1.3011900,0.0003400,-0.0003500
Qatar-1 b,Qatar-1,1,1,1.42002420,0.00000022,-0.00000022,0,12.812,0.291,-0.280,0,1418,28,-27,0,185.6150000,0.8050000,-0.7970000
Qatar-10 b,Qatar-10,1,1,1.64532100,0.00001000,-0.00001000,0,17.295,0.448,-0.448,0,1955,25,-25,0,559.0680000,6.0850000,-5.9570000
Qatar-2 b,Qatar-2,1,1,1.33711647,0.00000026,-0.00000026,0,14.056,0.146,-0.146,0,1344,14,-14,0,181.3740000,1.2180000,-1.2030000
Qatar-3 b,Qatar-3,1,1,2.50792040,,,0,12.285,1.569,-1.569,0,1681,84,-84,0,735.6010000,33.4630000,-30.7230000
Qatar-4 b,Qatar-4,1,1,1.80535640,,,0,12.722,1.233,-1.233,0,1385,48,-48,0,329.0360000,2.8910000,-2.8430000
Qatar-5 b,Qatar-5,1,1,2.87923190,,,0,12.408,0.717,-0.717,0,1415,31,-31,0,367.6580000,8.0890000,-7.7550000
Qatar-6 b,Qatar-6,2,1,3.50619500,0.00001800,-0.00001800,0,11.904,0.796,-0.796,0,1006,18,-18,0,100.8480000,0.4640000,-0.4600000
Qatar-7 b,Qatar-7,1,1,2.03204600,0.00000970,-0.00001400,0,19.055,0.336,-0.336,0,2053,15,-15,0,705.9810000,26.0660000,-24.3050000
Qatar-8 b,Qatar-8,1,1,3.71495000,0.00100000,-0.00100000,0,14.404,0.247,-0.247,0,1457,14,-14,0,281.4980000,2.5880000,-2.5430000
Qatar-9 b,Qatar-9,1,1,1.54073100,0.00003800,-0.00003800,0,11.310,0.157,-0.157,0,1134,9,-9,0,213.7710000,0.8400000,-0.8340000
Ross 128 b,Ross 128,1,1,9.86580000,0.00700000,-0.00700000,0,1.110,,,0,301,,,0,3.3745400,0.0008050,-0.0008050
TIC 237913194 b,TIC 237913194,1,1,15.16886500,0.00001800,-0.00001800,0,12.520,0.605,-0.527,0,974,,,0,306.0630000,2.0510000,-2.0250000
TIC 257060897 b,TIC 257060897,1,1,3.66002800,0.00000600,-0.00000600,0,16.701,0.448,-0.448,0,1762,21,-21,0,505.7030000,5.1260000,-5.0250000
TOI-1062 b,TOI-1062,1,2,4.11296000,0.00150000,-0.00150000,0,2.265,0.096,-0.091,0,1077,10,-9,0,82.1733000,0.1635000,-0.1629000
TOI-1062 c,TOI-1062,1,2,7.97200000,0.01800000,-0.02400000,0,3.100,,,0,859,9,-8,0,82.1733000,0.1635000,-0.1629000
TOI-1064 b,TOI-1064,1,2,6.44386800,0.00002500,-0.00002500,0,2.587,0.043,-0.042,0,784,13,-13,0,68.0726000,0.3639000,-0.3601000
TOI-1064 c,TOI-1064,1,2,12.22657400,0.00004600,-0.00004300,0,2.651,0.043,-0.042,0,634,10,-10,0,68.0726000,0.3639000,-0.3601000
TOI-1075 b,TOI-1075,1,1,0.60473280,0.00000320,-0.00000320,0,1.720,0.080,-0.080,0,1336,56,-56,0,61.4592000,0.0943500,-0.0943500
TOI-1107 b,TOI-1107,1,1,4.07823870,0.00000240,-0.00000250,0,14.572,0.560,-0.560,0,1728,27,-27,0,281.3140000,2.0310000,-2.0030000
TOI-1130 b,TOI-1130,1,2,4.06649900,0.00004600,-0.00004500,0,3.650,0.100,-0.100,0,810,15,-15,0,58.2609000,0.1700000,-0.1691000
TOI-1130 c,TOI-1130,1,2,8.35038100,0.00003200,-0.00003300,0,16.814,3.026,-2.466,0,637,12,-12,0,58.2609000,0.1700000,-0.1691000
TOI-1181 b,TOI-1181,1,1,2.10319500,0.00001200,-0.00001100,0,14.572,0.897,-0.897,0,2073,,,0,302.8190000,3.5420000,-3.4620000
TOI-1201 b,TOI-1201,2,1,2.49198630,0.00000300,-0.00000310,0,2.415,0.091,-0.090,0,703,15,-14,0,37.8871000,0.0516000,-0.0516000
TOI-122 b,TOI-122,1,1,5.07803000,0.00001500,-0.00001500,0,2.720,0.180,-0.180,0,471,,,0,62.1180000,0.2165000,-0.2151000
TOI-1227 b,TOI-1227,1,1,27.36397000,0.00011000,-0.00011000,0,9.572,0.751,-0.583,0,244,,,0,100.6410000,0.5730000,-0.5660000
TOI-1231 b,TOI-1231,1,1,24.24558600,0.00006400,-0.00006600,0,3.650,0.160,-0.150,0,330,4,-4,0,27.6227000,0.0609000,-0.0609000
TOI-1235 b,TOI-1235,1,1,3.44471700,0.00004000,-0.00004200,0,1.694,0.080,-0.077,0,775,13,-13,0,39.6345000,0.0478000,-0.0478000
TOI-1246 b,TOI-1246,1,4,4.30744000,0.00002000,-0.00002000,0,3.010,0.060,-0.060,0,955,,,0,169.4220000,0.6730000,-0.6690000
TOI-1246 c,TOI-1246,1,4,5.90414400,0.00008300,-0.00008300,0,2.510,0.080,-0.080,0,860,,,0,169.4220000,0.6730000,-0.6690000
TOI-1246 d,TOI-1246,1,4,18.65590000,0.00048000,-0.00048000,0,3.510,0.090,-0.090,0,586,,,0,169.4220000,0.6730000,-0.6690000
TOI-1246 e,TOI-1246,1,4,37.92160000,0.00100000,-0.00100000,0,3.780,0.160,-0.160,0,462,,,0,169.4220000,0.6730000,-0.6690000
TOI-125 b,TOI-125,1,3,4.65382000,0.00033000,-0.00031000,0,2.726,0.075,-0.075,0,1037,11,-11,0,111.0590000,0.4440000,-0.4400000
TOI-125 c,TOI-125,1,3,9.15059000,0.00070000,-0.00082000,0,2.759,0.100,-0.100,0,828,9,-9,0,111.0590000,0.4440000,-0.4400000
TOI-125 d,TOI-125,1,3,19.98000000,0.00500000,-0.00560000,0,2.930,0.170,-0.170,0,638,7,-7,0,111.0590000,0.4440000,-0.4400000
TOI-1259 A b,TOI-1259 A,2,1,3.47797800,0.00000190,-0.00000170,0,11.456,0.336,-0.303,0,963,21,-21,0,118.1060000,0.3750000,-0.3720000
TOI-1260 b,TOI-1260,1,2,3.12748000,0.00004700,-0.00003800,0,2.340,0.110,-0.090,0,860,47,-31,0,73.5977000,0.1607000,-0.1601000
TOI-1260 c,TOI-1260,1,2,7.49325000,0.00015000,-0.00013000,0,2.820,0.150,-0.150,0,643,35,-23,0,73.5977000,0.1607000,-0.1601000
TOI-1266 b,TOI-1266,1,2,10.89484300,0.00006700,-0.00006600,0,2.370,0.160,-0.120,0,413,20,-20,0,36.0118000,0.0295000,-0.0295000
TOI-1266 c,TOI-1266,1,2,18.80151000,0.00067000,-0.00069000,0,1.560,0.150,-0.130,0,344,16,-16,0,36.0118000,0.0295000,-0.0295000
TOI-1268 b,TOI-1268,1,1,8.15770940,0.00000450,-0.00000450,0,9.100,0.600,-0.600,0,919,30,-31,0,109.5570000,0.5450000,-0.5400000
TOI-1272 b,TOI-1272,1,2,3.31599000,0.00002000,-0.00002000,0,4.140,0.210,-0.210,0,961,32,-32,0,137.5720000,0.4030000,-0.4010000
TOI-1272 c,TOI-1272,1,2,8.68900000,0.00800000,-0.00800000,0,5.590,,,0,697,23,-23,0,137.5720000,0.4030000,-0.4010000
TOI-1278 b,TOI-1278,1,1,14.47567000,0.00021000,-0.00021000,0,12.218,2.690,-2.242,0,408,,,0,75.5759000,0.1549500,-0.1549500
TOI-1296 b,TOI-1296,1,1,3.94437150,0.00000580,-0.00000580,0,13.798,0.347,-0.347,0,1562,43,-31,0,323.2650000,2.8450000,-2.7970000
TOI-1298 b,TOI-1298,1,1,4.53716400,0.00001200,-0.00001200,0,9.427,0.235,-0.235,0,1388,24,-24,0,319.0360000,2.0010000,-1.9780000
TOI-132 b,TOI-132,1,1,2.10970190,0.00001200,-0.00001100,0,3.420,0.130,-0.140,0,1395,52,-72,0,163.6780000,0.9930000,-0.9810000
TOI-1333 b,TOI-1333,2,1,4.72021900,0.00001100,-0.00001100,0,15.648,0.628,-0.605,0,1679,35,-34,0,200.4920000,1.2020000,-1.1880000
TOI-1338 b,TOI-1338,2,1,95.17400000,0.03100000,-0.03500000,0,6.850,0.190,-0.190,0,255,,,0,399.0170000,3.1620000,-3.1130000
TOI-1411 b,TOI-1411,1,1,1.45203580,0.00000980,-0.00000980,0,1.360,0.160,-0.160,0,1136,59,-59,0,32.4778000,0.0225000,-0.0225000
TOI-1422 b,TOI-1422,1,1,12.99720000,0.00060000,-0.00060000,0,3.960,0.130,-0.110,0,867,17,-17,0,155.1410000,0.6630000,-0.6570000
TOI-1431 b,TOI-1431,1,1,2.65023700,0.00000300,-0.00000300,0,16.701,0.560,-0.560,0,2370,70,-70,0,148.9250000,1.0340000,-1.0200000
TOI-1442 b,TOI-1442,1,1,0.40906770,0.00000030,-0.00000030,0,1.170,0.060,-0.060,0,1072,54,-54,0,41.1659000,0.0618000,-0.0615000
TOI-1444 b,TOI-1444,1,2,0.47026940,0.00000440,-0.00000440,0,1.397,0.064,-0.064,0,2316,,,0,125.4630000,0.3370000,-0.3350000
TOI-1452 b,TOI-1452,2,1,11.06201000,0.00002000,-0.00002000,0,1.672,0.071,-0.071,0,326,7,-7,0,30.5212000,0.0392000,-0.0390000
TOI-1478 b,TOI-1478,1,1,10.18024900,0.00001500,-0.00001500,0,11.882,0.448,-0.437,0,918,11,-11,0,152.8920000,0.9150000,-0.9050000
TOI-150.01,TOI-150,1,1,5.85748700,0.00008900,-0.00009700,0,14.067,0.235,-0.213,0,1404,7,-6,0,336.2670000,1.9270000,-1.9050000
TOI-1516 b,TOI-1516,1,1,2.05601400,0.00000200,-0.00000200,0,15.244,0.336,-0.336,0,1840,,,0,247.0540000,1.3680000,-1.3540000
TOI-1518 b,TOI-1518,1,1,1.90260300,0.00001100,-0.00001100,0,21.017,0.594,-0.594,0,2492,38,-38,0,225.8880000,1.6900000,-1.6660000
TOI-157 b,TOI-157,1,1,2.08454350,0.00000230,-0.00000230,0,14.415,0.258,-0.224,0,1588,21,-20,0,355.6830000,2.8480000,-2.8040000
TOI-1601 b,TOI-1601,1,1,5.33175100,0.00001100,-0.00001100,0,13.888,0.516,-0.437,0,1619,24,-23,0,336.6080000,8.3890000,-7.9980000
TOI-163 b,TOI-163,1,1,4.23130600,0.00006300,-0.00005700,0,16.690,0.381,-0.381,0,1669,16,-14,0,411.7190000,8.1630000,-7.8570000
TOI-1634 b,TOI-1634,2,1,0.98934300,0.00001500,-0.00001500,0,1.790,0.080,-0.081,0,924,22,-22,0,35.2736000,0.0527000,-0.0526000
